transaction_id;date;produit;quantite;prix_unitaire;client_id;ville;region;canal_vente;mode_paiement;statut;montant_total
TXN000227;19/01/2023 20:00;Riz;38;1157;CLI0496;Lomé;Maritime;Export;Crédit;Livrée;43966
TXN000228;19/01/2023 22:00;Haricot;54;1260;CLI0214;Aného;Maritime;Marché local;Virement;Livrée;68040
TXN000229;20/01/2023 00:00;Riz;60;1891;CLI0113;Lomé;Maritime;Grossiste;Crédit;Livrée;113460
TXN000230;20/01/2023 02:00;Manioc;77;1872;CLI0312;Bassar;Centrale;Coopérative;Virement;En cours;144144
TXN000231;20/01/2023 04:00;Arachide;77;601;CLI0101;Kpalimé;Plateaux;Coopérative;Mobile Money;Annulée;46277
TXN000232;20/01/2023 06:00;Sorgho;47;801;CLI0084;Kpalimé;Plateaux;Coopérative;Espèces;Livrée;37647
TXN000233;20/01/2023 08:00;Igname;12;417;CLI0302;Sokodé;Centrale;Grossiste;Mobile Money;Livrée;5004
TXN000234;20/01/2023 10:00;Maïs;53;385;CLI0217;Atakpamé;Plateaux;Marché local;Mobile Money;En cours;20405
TXN000235;20/01/2023 12:00;Haricot;33;2456;CLI0092;Dapaong;Savanes;Grossiste;Chèque;Annulée;81048
TXN000236;20/01/2023 14:00;Arachide;28;487;CLI0452;Kara;Kara;Export;Mobile Money;Livrée;13636
TXN000237;20/01/2023 16:00;Soja;3;287;CLI0071;Tône;Savanes;Grossiste;Chèque;Livrée;861
TXN000238;20/01/2023 18:00;Riz;82;2383;CLI0077_DUP;Cinkassé;Savanes;Coopérative;Chèque;Livrée;195406
TXN000239;20/01/2023 20:00;Sorgho;26;2405;CLI0401;Dapaong;Savanes;Coopérative;Chèque;Annulée;62530
TXN000240;20/01/2023 22:00;Sorgho;54;354;CLI0081;Niamtougou;Kara;Marché local;Mobile Money;Livrée;19116
TXN000241;21/01/2023 00:00;Soja;40;419;CLI0100;Sokodé;Centrale;Vente directe;Espèces;Livrée;16760
TXN000242;21/01/2023 02:00;Soja;66;1682;CLI0218;Niamtougou;Kara;Coopérative;Chèque;Livrée;111012
TXN000243;21/01/2023 04:00;Haricot;68;521;CLI0125;Dapaong;Savanes;Coopérative;Crédit;Livrée;35428
TXN000244;21/01/2023 06:00;Sorgho;92;1040;CLI0201;Sokodé;Centrale;Vente directe;Crédit;Livrée;95680
TXN000245;21/01/2023 08:00;Soja;92;1785;CLI0002;Bassar;Centrale;Grossiste;Virement;Livrée;164220
TXN000246;21/01/2023 10:00;Sorgho;89;2036;CLI0020;Atakpamé;Plateaux;Coopérative;Crédit;Livrée;181204
TXN000247;21/01/2023 12:00;Arachide;90;2334;CLI0180;Sokodé;Centrale;Marché local;Crédit;Livrée;210060
TXN000248;21/01/2023 14:00;Haricot;47;1768;CLI0409;Kara;Kara;Grossiste;Chèque;Livrée;83096
TXN000249;21/01/2023 16:00;Igname;2;2388;CLI0062;Kpalimé;Plateaux;Grossiste;Mobile Money;Livrée;4776
TXN000250;21/01/2023 18:00;Soja;42;1959;CLI0273;Kara;Kara;Coopérative;Crédit;Livrée;82278
TXN000251;21/01/2023 20:00;Arachide;34;824;CLI0010;Tône;Savanes;Grossiste;Mobile Money;En cours;28016
TXN000252;21/01/2023 22:00;Arachide;94;552;CLI0460;Dapaong;Savanes;Grossiste;Espèces;Livrée;51888
TXN000253;22/01/2023 00:00;Soja;21;1228;CLI0061;Kpalimé;Plateaux;Marché local;Crédit;Livrée;25788
TXN000254;22/01/2023 02:00;Haricot;44;1557;CLI0058;Dapaong;Savanes;Grossiste;Espèces;Livrée;68508
TXN000255;22/01/2023 04:00;Sorgho;87;674;CLI0300;Kpalimé;Plateaux;Coopérative;Espèces;Annulée;58638
TXN000256;22/01/2023 06:00;Igname;97;2209;CLI0497;Bassar;Centrale;Coopérative;Virement;Livrée;214273
TXN000257;22/01/2023 08:00;Manioc;2;1127;CLI0339;Lomé;Maritime;Vente directe;Mobile Money;Livrée;2254
TXN000258;22/01/2023 10:00;Sorgho;91;229;CLI0252;Atakpamé;Plateaux;Export;Mobile Money;Livrée;20839
TXN000259;22/01/2023 12:00;Maïs;59;694;CLI0407;Aného;Maritime;Vente directe;Virement;Livrée;40946
TXN000260;22/01/2023 14:00;Soja;86;587;CLI0256;Sokodé;Centrale;Marché local;Chèque;Livrée;50482
TXN000261;22/01/2023 16:00;Riz;98;1072;CLI0381;Atakpamé;Plateaux;Marché local;Virement;Annulée;105056
TXN000262;22/01/2023 18:00;Haricot;16;1034;CLI0145;Tchamba;Centrale;Coopérative;Virement;En cours;16544
TXN000263;22/01/2023 20:00;Soja;20;829;CLI0341;Bassar;Centrale;Export;Virement;Livrée;16580
TXN000264;22/01/2023 22:00;Maïs;26;229;CLI0403;Kara;Kara;Vente directe;Espèces;Livrée;5954
TXN000265;23/01/2023 00:00;Arachide;16;1006;CLI0288;Kpalimé;Plateaux;Export;Mobile Money;Livrée;16096
TXN000266;23/01/2023 02:00;Riz;70;2032;CLI0214;Aného;Maritime;Coopérative;Chèque;Livrée;142240
TXN000267;23/01/2023 04:00;Riz;23;1510;CLI0211;Atakpamé;Plateaux;Grossiste;Crédit;Livrée;34730
TXN000268;23/01/2023 06:00;Sorgho;42;2168;CLI0171;Tchamba;Centrale;Coopérative;Crédit;Livrée;91056
TXN000269;23/01/2023 08:00;Manioc;37;2160;CLI0263;Tchamba;Centrale;Coopérative;Crédit;Livrée;79920
TXN000270;23/01/2023 10:00;Sorgho;72;443;CLI0390;Niamtougou;Kara;Export;Chèque;Livrée;31896
TXN000271;23/01/2023 12:00;Haricot;6;420;CLI0421;Tône;Savanes;Marché local;Crédit;Livrée;2520
TXN000272;23/01/2023 14:00;Riz;37;1379;CLI0062;Cinkassé;Savanes;Grossiste;Chèque;Annulée;51023
TXN000273;23/01/2023 16:00;Igname;22;1606;CLI0086;Sokodé;Centrale;Grossiste;Crédit;Livrée;35332
TXN000274;23/01/2023 18:00;Igname;6;1971;CLI0491;Tône;Savanes;Marché local;Crédit;Livrée;11826
TXN000275;23/01/2023 20:00;Riz;32;1543;CLI0060;Tône;Savanes;Export;Chèque;Livrée;49376
TXN000276;23/01/2023 22:00;Igname;17;730;CLI0477;Tône;Savanes;Export;Mobile Money;Livrée;12410
TXN000277;24/01/2023 00:00;Igname;38;2462;CLI0320;Dapaong;Savanes;Marché local;Chèque;Livrée;93556
TXN000278;24/01/2023 02:00;Manioc;17;2361;CLI0052;Dapaong;Savanes;Vente directe;Chèque;Livrée;40137
TXN000279;24/01/2023 04:00;Haricot;37;224;CLI0077;Aného;Maritime;Export;Virement;En cours;8288
TXN000280;24/01/2023 06:00;Soja;23;1344;CLI0119;Tchamba;Centrale;Marché local;Espèces;Annulée;30912
TXN000281;24/01/2023 08:00;Manioc;49;1965;CLI0182;Tchamba;Centrale;Vente directe;Espèces;Livrée;96285
TXN000282;24/01/2023 10:00;Arachide;61;1057;CLI0395_DUP;Niamtougou;Kara;Coopérative;Mobile Money;En cours;64477
TXN000283;24/01/2023 12:00;Sorgho;49;1226;CLI0153;Tône;Savanes;Grossiste;Mobile Money;Livrée;60074
TXN000284;24/01/2023 14:00;Igname;61;1097;CLI0018;Lomé;Maritime;Marché local;Mobile Money;Livrée;66917
TXN000285;24/01/2023 16:00;Soja;77;972;CLI0064;Atakpamé;Plateaux;Export;Espèces;Livrée;74844
TXN000286;24/01/2023 18:00;Sorgho;32;219;CLI0497;Dapaong;Savanes;Grossiste;Mobile Money;En cours;7008
TXN000287;24/01/2023 20:00;Igname;86;1427;CLI0079;Tchamba;Centrale;Vente directe;Mobile Money;Annulée;122722
TXN000288;24/01/2023 22:00;Manioc;63;1005;CLI0059;Kpalimé;Plateaux;Grossiste;Chèque;En cours;63315
TXN000289;25/01/2023 00:00;Soja;7;1580;CLI0411;Lomé;Maritime;Marché local;Chèque;Annulée;11060
TXN000290;25/01/2023 02:00;Manioc;22;2375;CLI0061;Tchamba;Centrale;Coopérative;Espèces;Livrée;52250
TXN000291;25/01/2023 04:00;Arachide;85;1080;CLI0467;Kara;Kara;Vente directe;Chèque;En cours;91800
TXN000292;25/01/2023 06:00;Maïs;6;1533;CLI0079;Cinkassé;Savanes;Vente directe;Mobile Money;Livrée;9198
TXN000293;25/01/2023 08:00;Riz;61;1884;CLI0488;Aného;Maritime;Vente directe;Chèque;En cours;114924
TXN000294;25/01/2023 10:00;Haricot;14;1805;CLI0244;Tône;Savanes;Grossiste;Virement;En cours;25270
TXN000295;25/01/2023 12:00;Soja;16;1307;CLI0208;Lomé;Maritime;Coopérative;Chèque;En cours;20912
TXN000296;25/01/2023 14:00;Riz;3;643;CLI0087;Kara;Kara;Marché local;Espèces;Livrée;1929
TXN000297;25/01/2023 16:00;Maïs;9;2242;CLI0039;Kara;Kara;Marché local;Mobile Money;Livrée;20178
TXN000298;25/01/2023 18:00;Soja;47;1428;CLI0176;Bassar;Centrale;Grossiste;Mobile Money;Livrée;67116
TXN000299;25/01/2023 20:00;Riz;85;1711;CLI0478;Tône;Savanes;Marché local;Espèces;Livrée;145435
TXN000300;25/01/2023 22:00;Riz;94;978;CLI0020;Cinkassé;Savanes;Marché local;Chèque;En cours;91932
TXN000301;01/01/2025 00:00;Soja;94;2499;CLI0221;Tône;Savanes;Coopérative;Mobile Money;Livrée;234906
TXN000302;02/01/2025 00:00;Riz;42;1946;CLI0275;Cinkassé;Savanes;Grossiste;Mobile Money;Annulée;81732
TXN000303;03/01/2025 00:00;Riz;42;2078;CLI0154;Atakpamé;Plateaux;Grossiste;Virement;En cours;87276
TXN000304;04/01/2025 00:00;Soja;96;1254;CLI0463;Sokodé;Centrale;Vente directe;Espèces;Livrée;120384
TXN000305;05/01/2025 00:00;Haricot;23;620;CLI0409;Dapaong;Savanes;Marché local;Chèque;Livrée;14260
TXN000306;06/01/2025 00:00;Riz;3;2051;CLI0251;Aného;Maritime;Export;Chèque;Livrée;6153
TXN000307;26/01/2023 12:00;Riz;1;2308;CLI0212;Kpalimé;Plateaux;Coopérative;Mobile Money;Livrée;2308
TXN000308;26/01/2023 14:00;Haricot;67;778;CLI0478;Lomé;Maritime;Coopérative;Crédit;Annulée;52126
TXN000309;26/01/2023 16:00;Sorgho;71;1449;CLI0419;Aného;Maritime;Export;Virement;En cours;102879
TXN000310;26/01/2023 18:00;Arachide;3;2186;CLI0172;Cinkassé;Savanes;Vente directe;Virement;Livrée;6558
TXN000311;26/01/2023 20:00;Sorgho;49;1558;CLI0378_DUP;Tchamba;Centrale;Export;Virement;Livrée;76342
TXN000312;26/01/2023 22:00;Igname;67;310;CLI0203;Atakpamé;Plateaux;Export;Mobile Money;En cours;20770
TXN000313;27/01/2023 00:00;Maïs;55;690;CLI0492;Niamtougou;Kara;Vente directe;Espèces;En cours;37950
TXN000314;27/01/2023 02:00;Sorgho;4;1495;CLI0295;Cinkassé;Savanes;Export;Espèces;En cours;5980
TXN000315;27/01/2023 04:00;Sorgho;31;2036;CLI0457;Atakpamé;Plateaux;Vente directe;Virement;Livrée;63116
TXN000316;27/01/2023 06:00;Maïs;66;2281;CLI0146;Tône;Savanes;Marché local;Crédit;Retardée;150546
TXN000317;27/01/2023 08:00;Riz;78;2459;CLI0238;Tône;Savanes;Vente directe;Crédit;En cours;191802
TXN000318;27/01/2023 10:00;Riz;64;1596;CLI0424;Bassar;Centrale;Grossiste;Chèque;Livrée;102144
TXN000319;27/01/2023 12:00;Sorgho;31;2372;CLI0292;Kara;Kara;Grossiste;Crédit;Livrée;73532
TXN000320;27/01/2023 14:00;Maïs;63;1941;CLI0156;Kara;Kara;Export;Virement;Livrée;122283
TXN000321;27/01/2023 16:00;Riz;66;1093;CLI0350;Dapaong;Savanes;Grossiste;Chèque;Retardée;72138
TXN000322;27/01/2023 18:00;Manioc;31;2075;CLI0442;Kpalimé;Plateaux;Vente directe;Virement;Livrée;64325
TXN000323;27/01/2023 20:00;Soja;47;2149;CLI0243;Tône;Savanes;Marché local;Espèces;Livrée;101003
TXN000324;27/01/2023 22:00;Soja;22;1793;CLI0207;Cinkassé;Savanes;Vente directe;Virement;Livrée;39446
TXN000325;28/01/2023 00:00;Arachide;74;611;CLI0428;Kpalimé;Plateaux;Coopérative;Chèque;Livrée;45214
TXN000326;28/01/2023 02:00;Soja;94;1622;CLI0258;Aného;Maritime;Export;Virement;Livrée;152468
TXN000327;28/01/2023 04:00;Sorgho;97;1876;CLI0035;Kpalimé;Plateaux;Marché local;Mobile Money;Livrée;181972
TXN000328;28/01/2023 06:00;Soja;83;1386;CLI0129;Atakpamé;Plateaux;Export;Chèque;Annulée;115038
TXN000329;28/01/2023 08:00;Soja;46;1846;CLI0430;Niamtougou;Kara;Coopérative;Crédit;En cours;84916
TXN000330;28/01/2023 10:00;Manioc;89;1288;CLI0319;Kara;Kara;Grossiste;Espèces;Livrée;114632
TXN000331;28/01/2023 12:00;Riz;58;1439;CLI0095;Dapaong;Savanes;Coopérative;Crédit;Livrée;83462
TXN000332;28/01/2023 14:00;Manioc;61;802;CLI0220;Tchamba;Centrale;Grossiste;Virement;Annulée;48922
TXN000333;28/01/2023 16:00;Sorgho;46;2137;CLI0301;Sokodé;Centrale;Export;Crédit;Livrée;98302
TXN000334;28/01/2023 18:00;Soja;1;225;CLI0185;Tône;Savanes;Export;Chèque;Livrée;225
TXN000335;28/01/2023 20:00;Haricot;96;783;CLI0037;Niamtougou;Kara;Export;Mobile Money;Livrée;75168
TXN000336;28/01/2023 22:00;Riz;25;1267;CLI0400;Bassar;Centrale;Vente directe;Crédit;Retardée;31675
TXN000337;29/01/2023 00:00;Arachide;61;1313;CLI0142;Dapaong;Savanes;Marché local;Virement;En cours;80093
TXN000338;29/01/2023 02:00;Arachide;81;1356;CLI0134;Tône;Savanes;Vente directe;Crédit;Livrée;109836
TXN000339;29/01/2023 04:00;Igname;14;1384;CLI0445;Niamtougou;Kara;Coopérative;Crédit;Livrée;19376
TXN000340;29/01/2023 06:00;Igname;45;1967;CLI0288;Dapaong;Savanes;Marché local;Chèque;Retardée;88515
TXN000341;29/01/2023 08:00;Soja;77;579;CLI0258;Kpalimé;Plateaux;Export;Virement;Livrée;44583
TXN000342;29/01/2023 10:00;Soja;39;1484;CLI0039;Bassar;Centrale;Export;Virement;Livrée;57876
TXN000343;29/01/2023 12:00;Arachide;66;1606;CLI0305;Bassar;Centrale;Export;Mobile Money;Livrée;105996
TXN000344;29/01/2023 14:00;Arachide;32;568;CLI0283;Kara;Kara;Grossiste;Chèque;Livrée;18176
TXN000345;29/01/2023 16:00;Haricot;96;1300;CLI0407;Atakpamé;Plateaux;Coopérative;Chèque;Livrée;124800
TXN000346;29/01/2023 18:00;Sorgho;58;2456;CLI0359;Sokodé;Centrale;Vente directe;Espèces;Annulée;142448
TXN000347;29/01/2023 20:00;Soja;56;1236;CLI0378;Niamtougou;Kara;Coopérative;Mobile Money;En cours;69216
TXN000348;29/01/2023 22:00;Arachide;6;2144;CLI0469;Kara;Kara;Grossiste;Mobile Money;Livrée;12864
TXN000349;30/01/2023 00:00;Haricot;89;1793;CLI0281;Tône;Savanes;Grossiste;Virement;En cours;159577
TXN000350;30/01/2023 02:00;Maïs;67;2121;CLI0011;Kpalimé;Plateaux;Coopérative;Virement;En cours;142107
TXN000351;30/01/2023 04:00;Arachide;82;224;CLI0186;Atakpamé;Plateaux;Grossiste;Mobile Money;Livrée;18368
TXN000352;30/01/2023 06:00;Riz;50;745;CLI0009;Niamtougou;Kara;Marché local;Chèque;Livrée;37250
TXN000353;30/01/2023 08:00;Riz;38;1363;CLI0028;Kpalimé;Plateaux;Export;Espèces;Livrée;51794
TXN000354;30/01/2023 10:00;Maïs;3;474;CLI0464;Kpalimé;Plateaux;Vente directe;Virement;Livrée;1422
TXN000355;30/01/2023 12:00;Igname;5;2469;CLI0010_DUP;Niamtougou;Kara;Grossiste;Espèces;Livrée;12345
TXN000356;30/01/2023 14:00;Sorgho;24;1352;CLI0074_DUP;Kpalimé;Plateaux;Vente directe;Mobile Money;Livrée;32448
TXN000357;30/01/2023 16:00;Igname;54;1546;CLI0218;Niamtougou;Kara;Export;Chèque;Livrée;83484
TXN000358;30/01/2023 18:00;Soja;34;1656;CLI0429;Niamtougou;Kara;Coopérative;Espèces;Livrée;56304
TXN000359;30/01/2023 20:00;Igname;39;2465;CLI0003;Kara;Kara;Export;Crédit;Livrée;96135
TXN000360;30/01/2023 22:00;Soja;88;2070;CLI0187;Atakpamé;Plateaux;Vente directe;Mobile Money;Livrée;182160
TXN000361;31/01/2023 00:00;Arachide;92;1471;CLI0043;Cinkassé;Savanes;Marché local;Chèque;Annulée;135332
TXN000362;31/01/2023 02:00;Riz;48;310;CLI0411;Kpalimé;Plateaux;Coopérative;Mobile Money;En cours;14880
TXN000363;31/01/2023 04:00;Sorgho;49;1955;CLI0190;Kpalimé;Plateaux;Grossiste;Mobile Money;Livrée;95795
TXN000364;31/01/2023 06:00;Sorgho;34;907;CLI0042;Dapaong;Savanes;Marché local;Espèces;Livrée;30838
TXN000365;31/01/2023 08:00;Sorgho;80;2394;CLI0097;Atakpamé;Plateaux;Export;Espèces;Livrée;191520
TXN000366;31/01/2023 10:00;Arachide;7;1567;CLI0496_DUP;Cinkassé;Savanes;Vente directe;Crédit;En cours;10969
TXN000367;31/01/2023 12:00;Soja;18;1728;CLI0136;Sokodé;Centrale;Vente directe;Virement;Retardée;31104
TXN000368;31/01/2023 14:00;Sorgho;70;751;CLI0451_DUP;Niamtougou;Kara;Vente directe;Crédit;Livrée;52570
TXN000369;31/01/2023 16:00;Arachide;92;333;CLI0317_DUP;Cinkassé;Savanes;Export;Chèque;Livrée;30636
TXN000370;31/01/2023 18:00;Arachide;34;2213;CLI0037;Atakpamé;Plateaux;Coopérative;Chèque;Annulée;75242
TXN000371;31/01/2023 20:00;Maïs;51;1386;CLI0496_DUP;Kpalimé;Plateaux;Grossiste;Mobile Money;En cours;70686
TXN000372;31/01/2023 22:00;Manioc;93;1284;CLI0058;Bassar;Centrale;Marché local;Espèces;En cours;119412
TXN000373;01/02/2023 00:00;Igname;68;1228;CLI0155;Dapaong;Savanes;Export;Mobile Money;Livrée;83504
TXN000374;01/02/2023 02:00;Sorgho;14;1260;CLI0113;Tône;Savanes;Vente directe;Virement;Livrée;17640
TXN000375;01/02/2023 04:00;Manioc;69;1960;CLI0460;Kara;Kara;Grossiste;Mobile Money;Livrée;135240
TXN000376;01/02/2023 06:00;Soja;89;2222;CLI0442;Aného;Maritime;Vente directe;Chèque;Livrée;197758
TXN000377;01/02/2023 08:00;Arachide;8;1951;CLI0228;Kara;Kara;Export;Chèque;Livrée;15608
TXN000378;01/02/2023 10:00;Haricot;15;2386;CLI0122;Tône;Savanes;Vente directe;Crédit;Annulée;35790
TXN000379;01/02/2023 12:00;Igname;83;795;CLI0357;Kara;Kara;Export;Mobile Money;Livrée;65985
TXN000380;01/02/2023 14:00;Igname;59;210;CLI0268;Bassar;Centrale;Vente directe;Espèces;Livrée;12390
TXN000381;01/02/2023 16:00;Sorgho;11;1921;CLI0485;Atakpamé;Plateaux;Export;Virement;Retardée;21131
TXN000382;01/02/2023 18:00;Haricot;20;2478;CLI0004;Cinkassé;Savanes;Vente directe;Virement;Livrée;49560
TXN000383;01/02/2023 20:00;Riz;55;1364;CLI0478;Atakpamé;Plateaux;Grossiste;Espèces;En cours;75020
TXN000384;01/02/2023 22:00;Soja;36;817;CLI0121;Bassar;Centrale;Grossiste;Virement;Livrée;29412
TXN000385;02/02/2023 00:00;Maïs;82;964;CLI0486;Aného;Maritime;Vente directe;Espèces;Livrée;79048
TXN000386;02/02/2023 02:00;Maïs;14;248;CLI0219;Sokodé;Centrale;Vente directe;Espèces;Livrée;3472
TXN000387;02/02/2023 04:00;Manioc;58;650;CLI0278;Kara;Kara;Export;Crédit;Livrée;37700
TXN000388;02/02/2023 06:00;Arachide;38;1998;CLI0257;Lomé;Maritime;Export;Mobile Money;Livrée;75924
TXN000389;02/02/2023 08:00;Manioc;89;690;CLI0304;Cinkassé;Savanes;Export;Chèque;Livrée;61410
TXN000390;02/02/2023 10:00;Riz;80;2092;CLI0043;Lomé;Maritime;Coopérative;Chèque;En cours;167360
TXN000391;02/02/2023 12:00;Riz;82;1632;CLI0150;Niamtougou;Kara;Vente directe;Mobile Money;Livrée;133824
TXN000392;02/02/2023 14:00;Igname;1;1274;CLI0010;Dapaong;Savanes;Vente directe;Virement;Livrée;1274
TXN000393;02/02/2023 16:00;Maïs;65;2422;CLI0212;Sokodé;Centrale;Vente directe;Espèces;En cours;157430
TXN000394;02/02/2023 18:00;Haricot;1;1484;CLI0260;Niamtougou;Kara;Vente directe;Chèque;Livrée;1484
TXN000395;02/02/2023 20:00;Sorgho;85;1957;CLI0382;Dapaong;Savanes;Export;Crédit;Livrée;166345
TXN000396;02/02/2023 22:00;Maïs;60;422;CLI0389;Kara;Kara;Export;Virement;Livrée;25320
TXN000397;03/02/2023 00:00;Maïs;25;468;CLI0336;Sokodé;Centrale;Coopérative;Crédit;En cours;11700
TXN000398;03/02/2023 02:00;Haricot;91;1100;CLI0005;Kara;Kara;Export;Chèque;Livrée;100100
TXN000399;03/02/2023 04:00;Igname;10;1118;CLI0083;Dapaong;Savanes;Vente directe;Mobile Money;Livrée;11180
TXN000400;03/02/2023 06:00;Igname;50;584;CLI0006;Kpalimé;Plateaux;Vente directe;Mobile Money;Retardée;29200
TXN000401;03/02/2023 08:00;Haricot;12;1809;CLI0152;Aného;Maritime;Marché local;;Livrée;21708
TXN000402;03/02/2023 10:00;Riz;92;825;CLI0181;Aného;Maritime;Export;;Livrée;75900
TXN000403;03/02/2023 12:00;Haricot;32;1423;CLI0167;Niamtougou;Kara;Marché local;;Livrée;45536
TXN000404;03/02/2023 14:00;Manioc;33;2107;CLI0470;Cinkassé;Savanes;Vente directe;;Livrée;69531
TXN000405;03/02/2023 16:00;Riz;72;1562;CLI0078;Atakpamé;Plateaux;Export;;Livrée;112464
TXN000406;03/02/2023 18:00;Haricot;26;1914;CLI0412;Dapaong;Savanes;Vente directe;;En cours;49764
TXN000407;03/02/2023 20:00;Arachide;42;1975;CLI0381;Dapaong;Savanes;Marché local;;Livrée;82950
TXN000408;03/02/2023 22:00;Riz;50;1468;CLI0313;Sokodé;Centrale;Marché local;;Livrée;73400
TXN000409;04/02/2023 00:00;Riz;61;1041;CLI0395;Bassar;Centrale;Grossiste;;Livrée;63501
TXN000410;04/02/2023 02:00;Maïs;41;1852;CLI0004;Atakpamé;Plateaux;Grossiste;;Livrée;75932
TXN000411;04/02/2023 04:00;Sorgho;57;1431;CLI0109;Niamtougou;Kara;Export;;Livrée;81567
TXN000412;04/02/2023 06:00;Maïs;2;1947;CLI0093;Tchamba;Centrale;Export;;Livrée;3894
TXN000413;04/02/2023 08:00;Soja;99;1482;CLI0099;Tône;Savanes;Export;;Livrée;146718
TXN000414;04/02/2023 10:00;Riz;98;2410;CLI0192;Aného;Maritime;Export;;En cours;236180
TXN000415;04/02/2023 12:00;Haricot;70;937;CLI0333;Tchamba;Centrale;Export;;En cours;65590
TXN000416;04/02/2023 14:00;Haricot;31;540;CLI0212;Tchamba;Centrale;Export;;Livrée;16740
TXN000417;04/02/2023 16:00;Haricot;23;2151;CLI0207;Cinkassé;Savanes;Export;Chèque;En cours;49473
TXN000418;04/02/2023 18:00;Riz;76;1981;CLI0356;Atakpamé;Plateaux;Marché local;Crédit;Retardée;150556
TXN000419;04/02/2023 20:00;Haricot;54;729;CLI0253;Niamtougou;Kara;Marché local;Espèces;Livrée;39366
TXN000420;04/02/2023 22:00;Soja;28;233;CLI0196;Tône;Savanes;Marché local;Espèces;Retardée;6524
TXN000421;05/02/2023 00:00;Riz;79;522;CLI0262;Dapaong;Savanes;Vente directe;Crédit;Livrée;41238
TXN000422;05/02/2023 02:00;Haricot;19;1404;CLI0322;Niamtougou;Kara;Coopérative;Mobile Money;Retardée;26676
TXN000423;05/02/2023 04:00;Riz;76;2186;CLI0420;Niamtougou;Kara;Vente directe;Virement;Annulée;166136
TXN000424;05/02/2023 06:00;Arachide;48;546;CLI0498;Tône;Savanes;Export;Chèque;Livrée;26208
TXN000425;05/02/2023 08:00;Riz;2;1929;CLI0332;Aného;Maritime;Coopérative;Mobile Money;Livrée;3858
TXN000426;05/02/2023 10:00;Soja;11;1415;CLI0296;Cinkassé;Savanes;Marché local;Mobile Money;En cours;15565
TXN000427;05/02/2023 12:00;Maïs;44;1802;CLI0236;Tchamba;Centrale;Marché local;Mobile Money;Livrée;79288
TXN000428;05/02/2023 14:00;Riz;59;1902;CLI0007;Lomé;Maritime;Grossiste;Espèces;Livrée;112218
TXN000429;05/02/2023 16:00;Sorgho;59;444;CLI0072;Tchamba;Centrale;Export;Espèces;Livrée;26196
TXN000430;05/02/2023 18:00;Soja;38;2031;CLI0500;Kara;Kara;Export;Virement;Livrée;77178
TXN000431;05/02/2023 20:00;Manioc;25;332;CLI0139;Tchamba;Centrale;Grossiste;Chèque;Livrée;8300
TXN000432;05/02/2023 22:00;Arachide;21;1570;CLI0386;Tône;Savanes;Vente directe;Mobile Money;Livrée;32970
TXN000433;06/02/2023 00:00;Soja;42;2296;CLI0324;Aného;Maritime;Grossiste;Espèces;Livrée;96432
TXN000434;06/02/2023 02:00;Maïs;36;1287;CLI0073;Tchamba;Centrale;Export;Crédit;Livrée;46332
TXN000435;06/02/2023 04:00;Haricot;9;1847;CLI0389;Kpalimé;Plateaux;Marché local;Espèces;En cours;16623
TXN000436;06/02/2023 06:00;Haricot;12;2091;CLI0238;Tône;Savanes;Grossiste;Mobile Money;Livrée;25092
TXN000437;06/02/2023 08:00;Soja;10;1920;CLI0322;Tône;Savanes;Coopérative;Mobile Money;Livrée;19200
TXN000438;06/02/2023 10:00;Manioc;59;1327;CLI0341;Dapaong;Savanes;Marché local;Espèces;Livrée;78293
TXN000439;06/02/2023 12:00;Haricot;5;2460;CLI0305;Niamtougou;Kara;Vente directe;Crédit;Livrée;12300
TXN000440;06/02/2023 14:00;Arachide;33;1740;CLI0008;Sokodé;Centrale;Marché local;Crédit;Livrée;57420
TXN000441;06/02/2023 16:00;Sorgho;69;318;CLI0207;Kpalimé;Plateaux;Vente directe;Mobile Money;Livrée;21942
TXN000442;06/02/2023 18:00;Manioc;80;1094;CLI0411;Bassar;Centrale;Marché local;Espèces;Livrée;87520
TXN000443;06/02/2023 20:00;Igname;63;1465;CLI0258;Aného;Maritime;Export;Chèque;Annulée;92295
TXN000444;06/02/2023 22:00;Igname;29;562;CLI0046;Cinkassé;Savanes;Vente directe;Chèque;En cours;16298
